2020,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,16.2,18.7,19.1,20.9
2021,24.3,23.0,0.0,22.3,22.4,21.6,0.0,0.0,18.5,19.3,0.0,19.2
2022,17.8,18.5,0.0,19.0,20.3,20.5,0.0,0.0,20.3,0.0,19.4,19.0
2023,0.0,20.8,17.1,17.0,17.4,16.3,16.0,14.2,14.6,0.0,14.6,0.0
2024,0.0,17.9,17.2,17.9,0.0,14.5,0.0,0.0,12.8,0.0,13.3,13.8
2025,0.0,11.8,0.0,10.9,10.6,12.1,11.7,10.1,9.7,9.4,0.0,0.0
