2018,0.0,1.6,0.0,3.8,3.9,4.0,0.0,4.1,4.6,4.9,5,5.3
2019,0.0,7.5,0.0,14.4,13.7,18,0.0,0.0,14.5,12.7,12.4,0.0
2020,10.2,9.1,0.0,6.5,0.0,0.0,5.2,0.0,0.0,6.2,0.0,6.5
2021,0.0,7.2,8.0,8.3,8.5,8.3,8.4,8.9,8.7,8.6,8.7,8.6
2022,8.5,8.7,8.9,8.7,9.7,9.9,9.8,9.9,10.0,11.2,11.5,11.8
2023,13.2,13.7,15.1,14.1,14.3,14.4,15.4,17.8,18.2,0.0,20.1,21.4
2024,19.9,22.6,21.0,20.1,20.8,22.8,21.7,22.0,22.4,21.3,21.2,22.8
2025,24.6,24.1,21.7,22.5,0.0,21.5,22.1,22.1,0.0,0.0,0.0,0.0
