2018,1.9,0.0,1.4,3.6,0.0,3.9,0.0,4.2,4.4,0.0,5.3,5.1
2019,4.9,9.5,9.1,13.4,0.0,15.7,0.0,14.9,13.4,11.0,11.7,10.3
2020,10.5,9.3,5.9,7.6,6.5,6.2,0.0,0.0,5.9,5.4,5.9,6.0
2021,5.2,6.7,0.0,6.2,6.1,6.3,0.0,,7.0,6.6,0.0,7.7
2022,8.3,0.0,8.1,7.3,0.0,9.1,0.0,,9.6,0.0,10.2,12.8
2023,0.0,11.0,12.1,13.1,12.5,13.5,14.3,15.0,16.6,0.0,17.9,0.0
2024,19.4,18.9,20.1,19.7,0.0,21.6,21.3,0.0,22.1,0.0,22.6,21.5
2025,0.0,22.1,0.0,21,20.9,22.5,20.7,21.2,0.0,0.0,0.0,0.0
