2017,27.7,27.7,28.0,27.1,0.0,26.0,25.8,0.0,27.3,0.0,24.8,0.0
2018,0.0,240.07,0.0,21.4,21.5,21.0,0.0,21.4,21.2,22.2,23.9,23.4
2019,0.0,22.4,0.0,0.0,19.1,0.0,0.0,19.6,0.0,20.1,18.4,0.0
2020,17.7,17.3,0.0,18.3,0.0,0.0,10.7,0.0,0.0,8.3,0.0,9.0
2021,0.0,8.5,8.7,9.2,9.6,10.6,10.9,11.3,13.9,13.8,13.0,13.7
2022,13.8,14.5,14.0,14.5,13.5,14.8,14.6,14.9,15.0,16.1,16.0,16.1
2023,15.9,16.3,17.6,17.9,18.0,19.0,18.1,19.9,19.4,0.0,0.0,24.2
2024,22.1,24.0,22.1,21.2,21.8,23.8,23.5,23.6,22.8,21.3,20.7,20.3
2025,22.5,22.1,21.2,20.5,0.0,19,19.4,18.2,0.0,0.0,0.0,0.0
